vehicleId,tripId,timeUnix,outdoorTemperature,temperatureRotorFront,temperatureRotorBack,velocity
3659478-10880825,3659478-10880825-2,1630510824000,25.0,40.0,56.0,49.9
3659478-10880825,3659478-10880825-2,1630510825000,25.0,40.0,56.0,49.14
3659478-10880825,3659478-10880825-2,1630510826000,25.0,40.0,56.0,46.79
3659478-10880825,3659478-10880825-2,1630510827000,25.0,40.0,56.0,45.48
3659478-10880825,3659478-10880825-2,1630510828000,25.0,40.0,56.0,44.01
3659478-10880825,3659478-10880825-2,1630510829000,25.0,40.0,56.0,41.89
3659478-10880825,3659478-10880825-2,1630510830000,25.0,41.0,56.0,38.48
3659478-10880825,3659478-10880825-2,1630510831000,25.0,41.0,56.0,34.61
3659478-10880825,3659478-10880825-2,1630510832000,25.0,41.0,56.0,30.34
3659478-10880825,3659478-10880825-2,1630510833000,25.0,41.0,56.0,25.58
3659478-10880825,3659478-10880825-2,1630510834000,25.0,41.0,56.0,21.27
3659478-10880825,3659478-10880825-2,1630510835000,25.0,41.0,56.0,19.69
3659478-10880825,3659478-10880825-2,1630510836000,25.0,41.0,56.0,20.73
3659478-10880825,3659478-10880825-2,1630510837000,25.0,41.0,56.0,24.9
3659478-10880825,3659478-10880825-2,1630510838000,25.0,41.0,56.0,29.58
3659478-10880825,3659478-10880825-2,1630510839000,25.0,41.0,56.0,34.19
3659478-10880825,3659478-10880825-2,1630510840000,25.0,41.0,56.0,38.41
3659478-10880825,3659478-10880825-2,1630510841000,25.0,41.0,57.0,43.04
3659478-10880825,3659478-10880825-2,1630510842000,25.0,41.0,57.0,46.57
3659478-10880825,3659478-10880825-2,1630510843000,25.0,41.0,57.0,48.11
3659478-10880825,3659478-10880825-2,1630510844000,25.0,41.0,57.0,48.84
3659478-10880825,3659478-10880825-2,1630510845000,25.0,41.0,57.0,49.38
3659478-10880825,3659478-10880825-2,1630510846000,25.0,41.0,57.0,48.89
3659478-10880825,3659478-10880825-2,1630510847000,25.0,41.0,57.0,47.93
3659478-10880825,3659478-10880825-2,1630510848000,25.0,41.0,57.0,46.98
3659478-10880825,3659478-10880825-2,1630510849000,25.0,41.0,57.0,46.16
3659478-10880825,3659478-10880825-2,1630510850000,25.0,41.0,58.0,45.59
3659478-10880825,3659478-10880825-2,1630510851000,25.0,41.0,58.0,45.32
3659478-10880825,3659478-10880825-2,1630510852000,25.0,41.0,58.0,44.78
3659478-10880825,3659478-10880825-2,1630510853000,25.0,41.0,58.0,44.23
3659478-10880825,3659478-10880825-2,1630510854000,25.0,41.0,58.0,43.67
3659478-10880825,3659478-10880825-2,1630510855000,25.0,41.0,58.0,43.21
3659478-10880825,3659478-10880825-2,1630510856000,25.0,41.0,58.0,42.71
3659478-10880825,3659478-10880825-2,1630510857000,25.0,41.0,58.0,41.53
3659478-10880825,3659478-10880825-2,1630510858000,25.0,41.0,58.0,39.77
3659478-10880825,3659478-10880825-2,1630510859000,25.0,41.0,58.0,37.67
3659478-10880825,3659478-10880825-2,1630510860000,25.0,41.0,58.0,35.58
3659478-10880825,3659478-10880825-2,1630510861000,25.0,41.0,58.0,33.44
3659478-10880825,3659478-10880825-2,1630510862000,25.0,41.0,58.0,30.8
3659478-10880825,3659478-10880825-2,1630510863000,25.0,41.0,58.0,25.82
3659478-10880825,3659478-10880825-2,1630510864000,25.0,42.0,58.0,21.85
3659478-10880825,3659478-10880825-2,1630510865000,25.0,42.0,58.0,20.36
3659478-10880825,3659478-10880825-2,1630510866000,25.0,42.0,58.0,20.65
3659478-10880825,3659478-10880825-2,1630510867000,25.0,42.0,58.0,23.03
3659478-10880825,3659478-10880825-2,1630510868000,25.0,42.0,58.0,25.62
3659478-10880825,3659478-10880825-2,1630510869000,25.0,42.0,58.0,27.48
3659478-10880825,3659478-10880825-2,1630510870000,24.5,42.0,58.0,26.85
3659478-10880825,3659478-10880825-2,1630510871000,24.5,42.0,58.0,27.53
3659478-10880825,3659478-10880825-2,1630510872000,24.5,42.0,58.0,28.04
3659478-10880825,3659478-10880825-2,1630510873000,24.5,42.0,58.0,26.97
3659478-10880825,3659478-10880825-2,1630510874000,24.5,42.0,58.0,26.13
3659478-10880825,3659478-10880825-2,1630510875000,24.5,42.0,58.0,26.25
3659478-10880825,3659478-10880825-2,1630510876000,24.5,42.0,58.0,25.76
3659478-10880825,3659478-10880825-2,1630510877000,24.5,42.0,58.0,25.22
3659478-10880825,3659478-10880825-2,1630510878000,24.5,42.0,58.0,23.23
3659478-10880825,3659478-10880825-2,1630510879000,24.5,42.0,58.0,19.74
3659478-10880825,3659478-10880825-2,1630510880000,24.5,42.0,58.0,17.04
3659478-10880825,3659478-10880825-2,1630510881000,24.5,42.0,58.0,18.67
3659478-10880825,3659478-10880825-2,1630510882000,24.5,42.0,58.0,21.95
3659478-10880825,3659478-10880825-2,1630510883000,24.5,42.0,58.0,24.37
3659478-10880825,3659478-10880825-2,1630510884000,24.5,42.0,58.0,25.8
3659478-10880825,3659478-10880825-2,1630510885000,24.5,42.0,58.0,26.86
3659478-10880825,3659478-10880825-2,1630510886000,24.5,42.0,58.0,28.82
3659478-10880825,3659478-10880825-2,1630510887000,24.5,42.0,58.0,29.65
3659478-10880825,3659478-10880825-2,1630510888000,24.5,42.0,58.0,29.14
3659478-10880825,3659478-10880825-2,1630510889000,24.5,42.0,58.0,28.37
3659478-10880825,3659478-10880825-2,1630510890000,24.5,42.0,58.0,28.55
3659478-10880825,3659478-10880825-2,1630510891000,24.5,42.0,58.0,28.91
3659478-10880825,3659478-10880825-2,1630510892000,24.5,42.0,58.0,28.46
3659478-10880825,3659478-10880825-2,1630510893000,24.5,42.0,58.0,27.78
3659478-10880825,3659478-10880825-2,1630510894000,24.5,42.0,58.0,27.37
3659478-10880825,3659478-10880825-2,1630510895000,24.5,42.0,58.0,26.24
3659478-10880825,3659478-10880825-2,1630510896000,24.5,42.0,58.0,24.76
3659478-10880825,3659478-10880825-2,1630510897000,24.5,42.0,58.0,23.14
3659478-10880825,3659478-10880825-2,1630510898000,24.5,42.0,58.0,21.45
3659478-10880825,3659478-10880825-2,1630510899000,24.5,42.0,58.0,20.1
3659478-10880825,3659478-10880825-2,1630510900000,24.5,42.0,58.0,19.78
3659478-10880825,3659478-10880825-2,1630510901000,24.5,42.0,58.0,22.37
3659478-10880825,3659478-10880825-2,1630510902000,24.5,42.0,58.0,24.06
3659478-10880825,3659478-10880825-2,1630510903000,24.5,42.0,58.0,24.87
3659478-10880825,3659478-10880825-2,1630510904000,24.5,42.0,58.0,25.76
3659478-10880825,3659478-10880825-2,1630510905000,24.5,42.0,58.0,25.9
3659478-10880825,3659478-10880825-2,1630510906000,24.5,42.0,58.0,26.01
3659478-10880825,3659478-10880825-2,1630510907000,24.5,42.0,58.0,26.46
3659478-10880825,3659478-10880825-2,1630510908000,24.5,42.0,58.0,27.08
3659478-10880825,3659478-10880825-2,1630510909000,24.5,42.0,58.0,27.45
3659478-10880825,3659478-10880825-2,1630510910000,24.5,42.0,58.0,26.53
3659478-10880825,3659478-10880825-2,1630510911000,24.5,42.0,58.0,25.38
3659478-10880825,3659478-10880825-2,1630510912000,24.5,42.0,58.0,22.89
3659478-10880825,3659478-10880825-2,1630510913000,24.5,42.0,58.0,19.71
3659478-10880825,3659478-10880825-2,1630510914000,24.5,42.0,58.0,18.77
3659478-10880825,3659478-10880825-2,1630510915000,24.5,42.0,58.0,19.89
3659478-10880825,3659478-10880825-2,1630510916000,24.5,42.0,58.0,20.92
3659478-10880825,3659478-10880825-2,1630510917000,24.5,42.0,58.0,21.65
3659478-10880825,3659478-10880825-2,1630510918000,24.5,42.0,58.0,22.06
3659478-10880825,3659478-10880825-2,1630510919000,24.5,42.0,58.0,22.02
3659478-10880825,3659478-10880825-2,1630510920000,24.5,42.0,58.0,21.8
3659478-10880825,3659478-10880825-2,1630510921000,24.5,42.0,58.0,21.04
3659478-10880825,3659478-10880825-2,1630510922000,24.5,42.0,58.0,20.98
3659478-10880825,3659478-10880825-2,1630510923000,24.5,42.0,58.0,20.95
3659478-10880825,3659478-10880825-2,1630510924000,24.5,42.0,58.0,20.69
3659478-10880825,3659478-10880825-2,1630510925000,24.5,42.0,58.0,19.45
3659478-10880825,3659478-10880825-2,1630510926000,24.5,42.0,58.0,18.84
3659478-10880825,3659478-10880825-2,1630510927000,24.5,42.0,58.0,19.24
3659478-10880825,3659478-10880825-2,1630510928000,24.5,42.0,58.0,18.99
3659478-10880825,3659478-10880825-2,1630510929000,24.5,42.0,58.0,18.66
3659478-10880825,3659478-10880825-2,1630510930000,24.5,42.0,58.0,19.34
3659478-10880825,3659478-10880825-2,1630510931000,24.5,42.0,58.0,20.59
3659478-10880825,3659478-10880825-2,1630510932000,24.5,42.0,58.0,21.45
3659478-10880825,3659478-10880825-2,1630510933000,24.5,42.0,59.0,21.55
3659478-10880825,3659478-10880825-2,1630510934000,24.5,42.0,59.0,21.56
3659478-10880825,3659478-10880825-2,1630510935000,24.5,42.0,59.0,21.43
3659478-10880825,3659478-10880825-2,1630510936000,24.5,42.0,59.0,20.73
3659478-10880825,3659478-10880825-2,1630510937000,24.5,42.0,59.0,20.29
3659478-10880825,3659478-10880825-2,1630510938000,24.5,42.0,59.0,20.14
3659478-10880825,3659478-10880825-2,1630510939000,24.5,42.0,59.0,19.17
3659478-10880825,3659478-10880825-2,1630510940000,24.5,42.0,59.0,18.49
3659478-10880825,3659478-10880825-2,1630510941000,24.5,42.0,59.0,16.77
3659478-10880825,3659478-10880825-2,1630510942000,24.5,42.0,59.0,14.39
3659478-10880825,3659478-10880825-2,1630510943000,24.5,42.0,59.0,12.66
3659478-10880825,3659478-10880825-2,1630510944000,24.5,42.0,59.0,11.17
3659478-10880825,3659478-10880825-2,1630510945000,24.5,42.0,59.0,10.23
3659478-10880825,3659478-10880825-2,1630510946000,24.5,42.0,59.0,9.43
3659478-10880825,3659478-10880825-2,1630510947000,24.5,42.0,59.0,8.37
3659478-10880825,3659478-10880825-2,1630510948000,24.5,42.0,58.0,6.69
3659478-10880825,3659478-10880825-2,1630510949000,24.5,43.0,58.0,5.43
3659478-10880825,3659478-10880825-2,1630510950000,24.5,43.0,58.0,3.04
3659478-10880825,3659478-10880825-2,1630510951000,24.5,43.0,58.0,0.51
3659478-10880825,3659478-10880825-2,1630510952000,24.5,43.0,58.0,1.27
3659478-10880825,3659478-10880825-2,1630510953000,24.5,42.0,58.0,2.28
3659478-10880825,3659478-10880825-2,1630510954000,24.5,43.0,58.0,3.37
3659478-10880825,3659478-10880825-2,1630510955000,24.5,43.0,58.0,2.94
3659478-10880825,3659478-10880825-2,1630510956000,24.5,43.0,58.0,2.9
3659478-10880825,3659478-10880825-2,1630510957000,24.5,43.0,58.0,2.57
3659478-10880825,3659478-10880825-2,1630510958000,24.5,43.0,58.0,2.15
3659478-10880825,3659478-10880825-2,1630510959000,24.5,43.0,58.0,1.97
3659478-10880825,3659478-10880825-2,1630510960000,24.5,43.0,58.0,2.07
3659478-10880825,3659478-10880825-2,1630510961000,24.5,43.0,58.0,1.85
3659478-10880825,3659478-10880825-2,1630510962000,24.5,43.0,58.0,2.34
3659478-10880825,3659478-10880825-2,1630510963000,24.5,43.0,58.0,2.95
3659478-10880825,3659478-10880825-2,1630510964000,24.5,43.0,58.0,3.34
3659478-10880825,3659478-10880825-2,1630510965000,24.5,43.0,58.0,3.22
3659478-10880825,3659478-10880825-2,1630510966000,24.5,43.0,58.0,3.14
3659478-10880825,3659478-10880825-2,1630510967000,24.5,43.0,58.0,3.17
3659478-10880825,3659478-10880825-2,1630510968000,24.5,43.0,58.0,3.28
3659478-10880825,3659478-10880825-2,1630510969000,24.5,43.0,58.0,2.86
3659478-10880825,3659478-10880825-2,1630510970000,24.5,43.0,58.0,1.62
3659478-10880825,3659478-10880825-2,1630510971000,24.5,43.0,58.0,1.24
3659478-10880825,3659478-10880825-2,1630510972000,24.5,43.0,58.0,1.33
3659478-10880825,3659478-10880825-2,1630510973000,24.5,43.0,58.0,1.35
3659478-10880825,3659478-10880825-2,1630510974000,24.5,43.0,58.0,1.63
3659478-10880825,3659478-10880825-2,1630510975000,24.5,43.0,58.0,1.21
3659478-10880825,3659478-10880825-2,1630510976000,24.5,43.0,58.0,0.69
3659478-10880825,3659478-10880825-2,1630510977000,24.5,43.0,58.0,0.07
3659478-10880825,3659478-10880825-2,1630510978000,24.5,43.0,58.0,0.0
3659478-10880825,3659478-10880825-2,1630510979000,24.5,43.0,58.0,0.0
3659478-10880825,3659478-10880825-2,1630510980000,24.5,43.0,58.0,0.0
8960253-16015987,8960253-16015987-0,1630524233000,18.0,46.0,75.0,139.76
8960253-16015987,8960253-16015987-0,1630524234000,18.0,46.0,75.0,140.06
8960253-16015987,8960253-16015987-0,1630524235000,18.0,46.0,75.0,140.3
8960253-16015987,8960253-16015987-0,1630524236000,18.0,46.0,75.0,140.5
8960253-16015987,8960253-16015987-0,1630524237000,18.0,46.0,76.0,140.67
8960253-16015987,8960253-16015987-0,1630524238000,18.0,46.0,76.0,140.69
8960253-16015987,8960253-16015987-0,1630524239000,18.0,46.0,76.0,140.49
8960253-16015987,8960253-16015987-0,1630524240000,18.0,46.0,76.0,140.21
8960253-16015987,8960253-16015987-0,1630524241000,18.0,46.0,76.0,139.89
8960253-16015987,8960253-16015987-0,1630524242000,18.0,46.0,76.0,139.58
8960253-16015987,8960253-16015987-0,1630524243000,18.0,46.0,76.0,139.29
8960253-16015987,8960253-16015987-0,1630524244000,18.0,46.0,76.0,138.98
8960253-16015987,8960253-16015987-0,1630524245000,18.0,46.0,76.0,138.76
8960253-16015987,8960253-16015987-0,1630524246000,18.0,46.0,76.0,138.54
8960253-16015987,8960253-16015987-0,1630524247000,18.0,46.0,76.0,138.43
8960253-16015987,8960253-16015987-0,1630524248000,18.0,46.0,76.0,138.36
8960253-16015987,8960253-16015987-0,1630524249000,18.0,46.0,76.0,138.33
8960253-16015987,8960253-16015987-0,1630524250000,18.0,46.0,76.0,138.2
8960253-16015987,8960253-16015987-0,1630524251000,18.0,46.0,77.0,138.11
8960253-16015987,8960253-16015987-0,1630524252000,18.0,46.0,77.0,138.04
8960253-16015987,8960253-16015987-0,1630524253000,18.0,46.0,77.0,137.98
8960253-16015987,8960253-16015987-0,1630524254000,18.0,46.0,77.0,137.93
8960253-16015987,8960253-16015987-0,1630524255000,18.0,46.0,77.0,137.86
8960253-16015987,8960253-16015987-0,1630524256000,18.0,46.0,77.0,137.89
8960253-16015987,8960253-16015987-0,1630524257000,18.0,46.0,77.0,137.96
8960253-16015987,8960253-16015987-0,1630524258000,18.0,46.0,77.0,138.08
8960253-16015987,8960253-16015987-0,1630524259000,18.0,46.0,77.0,138.27
8960253-16015987,8960253-16015987-0,1630524260000,18.0,46.0,77.0,138.46
8960253-16015987,8960253-16015987-0,1630524261000,18.0,46.0,77.0,138.62
8960253-16015987,8960253-16015987-0,1630524262000,18.0,46.0,77.0,138.8
8960253-16015987,8960253-16015987-0,1630524263000,18.0,46.0,77.0,138.9
8960253-16015987,8960253-16015987-0,1630524264000,18.0,46.0,78.0,138.97
8960253-16015987,8960253-16015987-0,1630524265000,18.0,46.0,78.0,139.0
8960253-16015987,8960253-16015987-0,1630524266000,18.0,46.0,78.0,139.02
8960253-16015987,8960253-16015987-0,1630524267000,18.0,46.0,78.0,139.06
8960253-16015987,8960253-16015987-0,1630524268000,18.0,46.0,78.0,139.16
8960253-16015987,8960253-16015987-0,1630524269000,18.0,46.0,78.0,139.28
8960253-16015987,8960253-16015987-0,1630524270000,18.0,46.0,78.0,139.22
8960253-16015987,8960253-16015987-0,1630524271000,18.0,46.0,78.0,139.25
8960253-16015987,8960253-16015987-0,1630524272000,18.0,46.0,78.0,139.43
8960253-16015987,8960253-16015987-0,1630524273000,18.0,46.0,78.0,139.58
8960253-16015987,8960253-16015987-0,1630524274000,18.0,46.0,78.0,139.72
8960253-16015987,8960253-16015987-0,1630524275000,18.0,46.0,78.0,139.81
8960253-16015987,8960253-16015987-0,1630524276000,18.0,46.0,79.0,139.92
8960253-16015987,8960253-16015987-0,1630524277000,18.0,46.0,79.0,140.03
8960253-16015987,8960253-16015987-0,1630524278000,18.0,46.0,79.0,140.18
8960253-16015987,8960253-16015987-0,1630524279000,18.0,46.0,79.0,140.56
8960253-16015987,8960253-16015987-0,1630524280000,18.0,46.0,79.0,140.96
8960253-16015987,8960253-16015987-0,1630524281000,18.0,46.0,79.0,141.34
8960253-16015987,8960253-16015987-0,1630524282000,18.0,45.0,79.0,141.59
8960253-16015987,8960253-16015987-0,1630524283000,18.0,45.0,79.0,141.58
8960253-16015987,8960253-16015987-0,1630524284000,18.0,45.0,79.0,141.46
8960253-16015987,8960253-16015987-0,1630524285000,18.0,45.0,79.0,141.25
8960253-16015987,8960253-16015987-0,1630524286000,18.0,45.0,79.0,141.27
8960253-16015987,8960253-16015987-0,1630524287000,18.0,45.0,79.0,141.54
8960253-16015987,8960253-16015987-0,1630524288000,18.0,45.0,79.0,141.71
8960253-16015987,8960253-16015987-0,1630524289000,18.0,45.0,79.0,141.92
8960253-16015987,8960253-16015987-0,1630524290000,18.0,45.0,79.0,142.11
8960253-16015987,8960253-16015987-0,1630524291000,18.0,45.0,79.0,142.21
8960253-16015987,8960253-16015987-0,1630524292000,18.0,45.0,79.0,142.3
8960253-16015987,8960253-16015987-0,1630524293000,18.0,45.0,79.0,142.37
8960253-16015987,8960253-16015987-0,1630524294000,18.0,45.0,79.0,142.12
8960253-16015987,8960253-16015987-0,1630524295000,18.0,45.0,79.0,141.64
8960253-16015987,8960253-16015987-0,1630524296000,18.0,45.0,79.0,141.15
8960253-16015987,8960253-16015987-0,1630524297000,18.0,45.0,79.0,140.73
8960253-16015987,8960253-16015987-0,1630524298000,18.0,45.0,79.0,140.17
8960253-16015987,8960253-16015987-0,1630524299000,18.0,45.0,79.0,139.7
8960253-16015987,8960253-16015987-0,1630524300000,18.0,45.0,79.0,139.47
8960253-16015987,8960253-16015987-0,1630524301000,18.0,45.0,79.0,139.43
8960253-16015987,8960253-16015987-0,1630524302000,18.0,45.0,79.0,139.3
8960253-16015987,8960253-16015987-0,1630524303000,18.0,45.0,79.0,139.2
8960253-16015987,8960253-16015987-0,1630524304000,18.0,45.0,79.0,139.27
8960253-16015987,8960253-16015987-0,1630524305000,18.0,45.0,79.0,139.41
8960253-16015987,8960253-16015987-0,1630524306000,18.0,45.0,79.0,139.62
8960253-16015987,8960253-16015987-0,1630524307000,18.0,45.0,79.0,139.84
8960253-16015987,8960253-16015987-0,1630524308000,18.0,45.0,80.0,139.98
8960253-16015987,8960253-16015987-0,1630524309000,18.0,45.0,80.0,140.08
8960253-16015987,8960253-16015987-0,1630524310000,18.0,45.0,80.0,140.08
8960253-16015987,8960253-16015987-0,1630524311000,18.0,45.0,80.0,139.19
8960253-16015987,8960253-16015987-0,1630524312000,18.0,45.0,80.0,137.4
8960253-16015987,8960253-16015987-0,1630524313000,18.0,45.0,80.0,134.98
8960253-16015987,8960253-16015987-0,1630524314000,18.0,45.0,80.0,131.92
8960253-16015987,8960253-16015987-0,1630524315000,18.0,46.0,80.0,128.45
8960253-16015987,8960253-16015987-0,1630524316000,18.0,46.0,80.0,126.54
8960253-16015987,8960253-16015987-0,1630524317000,18.0,46.0,80.0,125.54
8960253-16015987,8960253-16015987-0,1630524318000,18.0,46.0,80.0,124.84
8960253-16015987,8960253-16015987-0,1630524319000,18.0,46.0,80.0,125.21
8960253-16015987,8960253-16015987-0,1630524320000,18.0,46.0,80.0,126.01
8960253-16015987,8960253-16015987-0,1630524321000,18.0,46.0,80.0,126.81
8960253-16015987,8960253-16015987-0,1630524322000,18.0,46.0,80.0,127.65
8960253-16015987,8960253-16015987-0,1630524323000,18.0,46.0,80.0,128.59
8960253-16015987,8960253-16015987-0,1630524324000,18.0,46.0,80.0,129.55
8960253-16015987,8960253-16015987-0,1630524325000,18.0,46.0,81.0,130.46
8960253-16015987,8960253-16015987-0,1630524326000,18.0,46.0,81.0,131.16
8960253-16015987,8960253-16015987-0,1630524327000,18.0,46.0,81.0,131.81
8960253-16015987,8960253-16015987-0,1630524328000,18.0,46.0,81.0,132.51
8960253-16015987,8960253-16015987-0,1630524329000,18.0,46.0,81.0,133.11
8960253-16015987,8960253-16015987-0,1630524330000,18.0,46.0,81.0,133.69
8960253-16015987,8960253-16015987-0,1630524331000,18.0,46.0,82.0,134.14
8960253-16015987,8960253-16015987-0,1630524332000,18.0,46.0,82.0,134.57
8960253-16015987,8960253-16015987-0,1630524333000,18.0,46.0,82.0,135.04
8960253-16015987,8960253-16015987-0,1630524334000,18.0,46.0,82.0,135.45
8960253-16015987,8960253-16015987-0,1630524335000,18.0,46.0,82.0,135.93
8960253-16015987,8960253-16015987-0,1630524336000,18.0,45.0,82.0,136.58
8960253-16015987,8960253-16015987-0,1630524337000,18.0,45.0,82.0,137.22
8960253-16015987,8960253-16015987-0,1630524338000,18.0,45.0,82.0,136.98
8960253-16015987,8960253-16015987-0,1630524339000,18.0,45.0,82.0,136.78
8960253-16015987,8960253-16015987-0,1630524340000,18.0,45.0,83.0,137.17
8960253-16015987,8960253-16015987-0,1630524341000,18.0,45.0,83.0,137.44
8960253-16015987,8960253-16015987-0,1630524342000,18.0,45.0,83.0,137.32
8960253-16015987,8960253-16015987-0,1630524343000,18.0,45.0,83.0,137.15
8960253-16015987,8960253-16015987-0,1630524344000,18.0,45.0,83.0,137.12
8960253-16015987,8960253-16015987-0,1630524345000,18.0,45.0,83.0,137.1
8960253-16015987,8960253-16015987-0,1630524346000,18.0,45.0,83.0,137.05
8960253-16015987,8960253-16015987-0,1630524347000,18.0,45.0,83.0,137.05
8960253-16015987,8960253-16015987-0,1630524348000,18.0,45.0,83.0,137.05
8960253-16015987,8960253-16015987-0,1630524349000,18.0,45.0,83.0,137.04
8960253-16015987,8960253-16015987-0,1630524350000,18.0,45.0,83.0,136.91
8960253-16015987,8960253-16015987-0,1630524351000,18.0,45.0,83.0,136.78
8960253-16015987,8960253-16015987-0,1630524352000,18.0,45.0,83.0,136.63
8960253-16015987,8960253-16015987-0,1630524353000,18.0,45.0,83.0,136.44
8960253-16015987,8960253-16015987-0,1630524354000,18.0,45.0,83.0,136.29
8960253-16015987,8960253-16015987-0,1630524355000,18.0,45.0,83.0,136.07
8960253-16015987,8960253-16015987-0,1630524356000,18.0,45.0,83.0,135.78
8960253-16015987,8960253-16015987-0,1630524357000,18.0,45.0,83.0,135.49
8960253-16015987,8960253-16015987-0,1630524358000,18.0,45.0,83.0,135.14
8960253-16015987,8960253-16015987-0,1630524359000,18.0,45.0,83.0,134.79
8960253-16015987,8960253-16015987-0,1630524360000,18.0,45.0,83.0,134.37
8960253-16015987,8960253-16015987-0,1630524361000,18.0,45.0,83.0,133.91
8960253-16015987,8960253-16015987-0,1630524362000,18.0,45.0,83.0,133.45
